airline,airline_id,src,src_id,dst,dst_id,stops,equipment,lon_f,lat_f,lon_t,lat_t
VA,"5360",SYD,"3361",HVB,"4052","0",E90 73H,"151.177002","-33.946098","152.880005","-25.318899"
VA,"5360",SYD,"3361",LST,"3337","0",73H,"151.177002","-33.946098","147.214005","-41.5453"
VA,"5360",SYD,"3361",MCY,"3325","0",73H,"151.177002","-33.946098","153.091003","-26.6033"
VA,"5360",SYD,"3361",MKY,"3326","0",73H E90,"151.177002","-33.946098","149.179993","-21.1717"
VA,"5360",SYD,"3361",OOL,"3321","0",73H E90,"151.177002","-33.946098","153.505005","-28.1644"
VA,"5360",SYD,"3361",PQQ,"6320","0",AT7,"151.177002","-33.946098","152.863007","-31.435801"
VA,"5360",TBU,"1963",AKL,"2006","0",73H,"-175.149994","-21.241199","174.792007","-37.008099"
VA,"5360",TBU,"1963",SYD,"3361","0",73H,"-175.149994","-21.241199","151.177002","-33.946098"
VA,"5360",TSV,"3330",SYD,"3361","0",73H,"146.764999","-19.252501","151.177002","-33.946098"
VA,"5360",VLI,"1997",BNE,"3320","0",73H,"168.320007","-17.699301","153.117004","-27.384199"
VA,"5360",WLG,"2042",BNE,"3320","0",73H,"174.804993","-41.327202","153.117004","-27.384199"
VA,"5360",XCH,"3353",CCK,"6315","0",E90,"105.690002","-10.4506","96.8339","-12.1883"
VA,"5360",XCH,"3353",PER,"3351","0",E90 73H,"105.690002","-10.4506","115.967003","-31.9403"
VA,"5360",ZNE,"6310",PER,"3351","0","320","119.803001","-23.417801","115.967003","-31.9403"
VB,"10646",CJS,"1796",GDL,"1804","0","733","-106.429001","31.636101","-103.310997","20.521799"
VB,"10646",CUN,"1852",GDL,"1804","0","733","-86.877098","21.036501","-103.310997","20.521799"
VB,"10646",GDL,"1804",TGZ,"1846","0","733","-103.310997","20.521799","-93.022499","16.563601"
VB,"10646",IAH,"3550",MTY,"1825","0","733","-95.3414","29.9844","-100.107002","25.7785"
VB,"10646",LAP,"1816",CUL,"1792","0","733","-110.362","24.072701","-107.474998","24.7645"
VB,"10646",LAP,"1816",MTY,"1825","0","733","-110.362","24.072701","-100.107002","25.7785"
VB,"10646",LAP,"1816",MZT,"1826","0","733","-110.362","24.072701","-106.265999","23.1614"
VB,"10646",MID,"1819",GDL,"1804","0","733","-89.6577","20.937","-103.310997","20.521799"
VB,"10646",MID,"1819",MTY,"1825","0","733","-89.6577","20.937","-100.107002","25.7785"
VB,"10646",MTY,"1825",ACA,"1783","0","733","-100.107002","25.7785","-99.753998","16.757099"
VB,"10646",MTY,"1825",PVR,"1836","0","733","-100.107002","25.7785","-105.253998","20.680099"
VB,"10646",MTY,"1825",SJD,"1840","0","733","-100.107002","25.7785","-109.721001","23.1518"
VB,"10646",MTY,"1825",TGZ,"1846","0","733","-100.107002","25.7785","-93.022499","16.563601"
VB,"10646",MZT,"1826",MTY,"1825","0","733","-106.265999","23.1614","-100.107002","25.7785"
VB,"10646",OAX,"1829",CUN,"1852","0","733","-96.726601","16.999901","-86.877098","21.036501"
VB,"10646",OAX,"1829",MTY,"1825","0","733","-96.726601","16.999901","-100.107002","25.7785"
VB,"10646",REX,"1839",CUN,"1852","0","733","-98.2285","26.0089","-86.877098","21.036501"
VB,"10646",REX,"1839",GDL,"1804","0","733","-98.2285","26.0089","-103.310997","20.521799"
VB,"10646",SJD,"1840",CUL,"1792","0","733","-109.721001","23.1518","-107.474998","24.7645"
VB,"10646",TAM,"1848",CUN,"1852","0","733","-97.865898","22.2964","-86.877098","21.036501"
VB,"10646",TGZ,"1846",CUN,"1852","0","733","-93.022499","16.563601","-86.877098","21.036501"
VB,"10646",TRC,"1845",CUN,"1852","0","733","-103.411003","25.5683","-86.877098","21.036501"
VB,"10646",VER,"1854",CUN,"1852","0","733","-96.187302","19.145901","-86.877098","21.036501"
VB,"10646",VER,"1854",GDL,"1804","0","733","-96.187302","19.145901","-103.310997","20.521799"
VB,"10646",VER,"1854",REX,"1839","0","733","-96.187302","19.145901","-98.2285","26.0089"
VB,"10646",VSA,"1853",CUN,"1852","0","733","-92.817398","17.997","-86.877098","21.036501"
VB,"10646",VSA,"1853",GDL,"1804","0","733","-92.817398","17.997","-103.310997","20.521799"
VB,"10646",VSA,"1853",MTY,"1825","0","733","-92.817398","17.997","-100.107002","25.7785"
VH,"9666",BRM,"2824",CCS,"2851","0",M82 M80,"-69.35862","10.042747","-66.991222","10.601194"
VH,"9666",MUN,"2852",CCS,"2851","0",M82 M80,"-63.1474","9.75453","-66.991222","10.601194"
VH,"9666",PMV,"2850",VLN,"2868","0",M80,"-63.966599","10.912603","-67.928398","10.149733"
VJ,"5651",HUI,"3201",SGN,"3205","0","320","107.703003","16.401501","106.652","10.8188"
VJ,"5651",UIH,"6193",SGN,"3205","0","320","109.042","13.955","106.652","10.8188"
VN,"5309",BKK,"3885",HAN,"3199","0","321","100.747002","13.6811","105.806999","21.221201"
VN,"5309",BKK,"3885",PNH,"3034","0","321","100.747002","13.6811","104.844002","11.5466"
VN,"5309",BKK,"3885",SGN,"3205","0","321","100.747002","13.6811","106.652","10.8188"
VN,"5309",BMV,"6187",DAD,"3196","0",AT7,"108.120003","12.6683","108.198997","16.0439"
VN,"5309",BMV,"6187",HAN,"3199","0","321","108.120003","12.6683","105.806999","21.221201"
VN,"5309",CAH,"4156",SGN,"3205","0",AT7,"105.177778","9.177667","106.652","10.8188"
VN,"5309",CGK,"3275",SGN,"3205","0","321","106.655998","-6.12557","106.652","10.8188"
VN,"5309",CTU,"3395",DAD,"3196","0","321","103.946999","30.578501","108.198997","16.0439"
VN,"5309",CTU,"3395",HAN,"3199","0","321","103.946999","30.578501","105.806999","21.221201"
VN,"5309",CXR,"6189",DME,"4029","0",332 330,"109.219002","11.9982","37.9063","55.408798"
VN,"5309",CXR,"6189",HAN,"3199","0","321","109.219002","11.9982","105.806999","21.221201"
VN,"5309",DAD,"3196",CXR,"6189","0","321","108.198997","16.0439","109.219002","11.9982"
VN,"5309",DAD,"3196",DLI,"4153","0",AT7,"108.198997","16.0439","108.366997","11.75"
VN,"5309",DAD,"3196",HGH,"3386","0","321","108.198997","16.0439","120.433998","30.2295"
VN,"5309",DAD,"3196",HPH,"6188","0",AT7,"108.198997","16.0439","106.724998","20.819401"
VN,"5309",DAD,"3196",ICN,"3930","0","321","108.198997","16.0439","126.450996","37.469101"
VN,"5309",DAD,"3196",PVG,"3406","0","321","108.198997","16.0439","121.805","31.1434"
VN,"5309",DAD,"3196",PXU,"6194","0",AT7,"108.198997","16.0439","108.016998","14.0045"
VN,"5309",DAD,"3196",REP,"3035","0",AT7,"108.198997","16.0439","103.813004","13.4107"
VN,"5309",DAD,"3196",VII,"6195","0",AT7,"108.198997","16.0439","105.670998","18.7376"
VN,"5309",DAD,"3196",WNZ,"6392","0","321","108.198997","16.0439","120.851997","27.912201"
VN,"5309",DAD,"3196",XMN,"3383","0","321","108.198997","16.0439","118.127998","24.544001"
VN,"5309",DIN,"6192",HAN,"3199","0",AT7,"103.008003","21.397499","105.806999","21.221201"
VN,"5309",DLI,"4153",HAN,"3199","0","321","108.366997","11.75","105.806999","21.221201"
VN,"5309",DLI,"4153",SGN,"3205","0","321","108.366997","11.75","106.652","10.8188"
VN,"5309",DME,"4029",HAN,"3199","0","330","37.9063","55.408798","105.806999","21.221201"
VN,"5309",DME,"4029",SGN,"3205","0",332 330,"37.9063","55.408798","106.652","10.8188"
VN,"5309",FOC,"3385",SGN,"3205","0","321","119.663002","25.935101","106.652","10.8188"
VN,"5309",FUK,"2305",HAN,"3199","0","321","130.451004","33.585899","105.806999","21.221201"
VN,"5309",FUK,"2305",SGN,"3205","0","321","130.451004","33.585899","106.652","10.8188"
VN,"5309",HAN,"3199",HUI,"3201","0","321","105.806999","21.221201","107.703003","16.401501"
VN,"5309",HAN,"3199",ICN,"3930","0",321 330 332,"105.806999","21.221201","126.450996","37.469101"
VN,"5309",HAN,"3199",KIX,"3992","0","321","105.806999","21.221201","135.244003","34.427299"
VN,"5309",HAN,"3199",LPQ,"3115","0",AT7,"105.806999","21.221201","102.161003","19.897301"
VN,"5309",HAN,"3199",NGO,"3942","0","321","105.806999","21.221201","136.804993","34.858398"
VN,"5309",HAN,"3199",PNH,"3034","0","321","105.806999","21.221201","104.844002","11.5466"
VN,"5309",HAN,"3199",PQC,"3204","0","321","105.806999","21.221201","103.9931","10.1698"
VN,"5309",HAN,"3199",PUS,"2372","0","321","105.806999","21.221201","128.938004","35.179501"
VN,"5309",HAN,"3199",PVG,"3406","0","321","105.806999","21.221201","121.805","31.1434"
VN,"5309",PXU,"6194",HAN,"3199","0",AT7,"108.016998","14.0045","105.806999","21.221201"
VN,"5309",PXU,"6194",SGN,"3205","0",AT7,"108.016998","14.0045","106.652","10.8188"
VN,"5309",REP,"3035",LPQ,"3115","0",AT7,"103.813004","13.4107","102.161003","19.897301"
VN,"5309",REP,"3035",SGN,"3205","0","321","103.813004","13.4107","106.652","10.8188"
VN,"5309",RGN,"3239",HAN,"3199","0","321","96.133202","16.907301","105.806999","21.221201"
VN,"5309",RGN,"3239",SGN,"3205","0","321","96.133202","16.907301","106.652","10.8188"
VN,"5309",SGN,"3205",ICN,"3930","0",321 330 332,"106.652","10.8188","126.450996","37.469101"
VN,"5309",SGN,"3205",KIX,"3992","0",332 321,"106.652","10.8188","135.244003","34.427299"
VN,"5309",SGN,"3205",MEL,"3339","0","330","106.652","10.8188","144.843002","-37.673302"
VN,"5309",SGN,"3205",NGO,"3942","0","321","106.652","10.8188","136.804993","34.858398"
VN,"5309",SGN,"3205",PNH,"3034","0","321","106.652","10.8188","104.844002","11.5466"
VN,"5309",SGN,"3205",PUS,"2372","0","321","106.652","10.8188","128.938004","35.179501"
VN,"5309",SGN,"3205",PVG,"3406","0","321","106.652","10.8188","121.805","31.1434"
VN,"5309",SGN,"3205",SYD,"3361","0","330","106.652","10.8188","151.177002","-33.946098"
VN,"5309",SGN,"3205",TBB,"4158","0",AT7,"106.652","10.8188","109.334","13.0496"
VN,"5309",SIN,"3316",HAN,"3199","0","321","103.994003","1.35019","105.806999","21.221201"
VN,"5309",TBB,"4158",HAN,"3199","0",AT7,"109.334","13.0496","105.806999","21.221201"
VN,"5309",UIH,"6193",HAN,"3199","0","321","109.042","13.955","105.806999","21.221201"
VN,"5309",VCA,"6191",HAN,"3199","0","321","105.711998","10.0851","105.806999","21.221201"
VN,"5309",VCA,"6191",PQC,"3204","0",AT7,"105.711998","10.0851","103.9931","10.1698"
VN,"5309",VCL,"4157",HAN,"3199","0",AT7,"108.706001","15.4033","105.806999","21.221201"
VN,"5309",VCL,"4157",SGN,"3205","0",AT7,"108.706001","15.4033","106.652","10.8188"
VN,"5309",VCS,"6190",SGN,"3205","0",AT7,"106.633003","8.73183","106.652","10.8188"
VN,"5309",VCS,"6190",VCA,"6191","0",AT7,"106.633003","8.73183","105.711998","10.0851"
VN,"5309",VDH,"4154",HAN,"3199","0",AT7 321,"106.590556","17.515","105.806999","21.221201"
VN,"5309",VDH,"4154",SGN,"3205","0","321","106.590556","17.515","106.652","10.8188"
VN,"5309",VII,"6195",HAN,"3199","0",AT7 321,"105.670998","18.7376","105.806999","21.221201"
VN,"5309",VKG,"4155",SGN,"3205","0",AT7,"105.13238","9.95803","106.652","10.8188"
VN,"5309",VTE,"3120",HAN,"3199","0","321","102.563004","17.9883","105.806999","21.221201"
VN,"5309",VTE,"3120",PNH,"3034","0","321","102.563004","17.9883","104.844002","11.5466"
VN,"5309",VTE,"3120",VII,"6195","0",AT7,"102.563004","17.9883","105.670998","18.7376"
VR,"5041",AMS,"580",VXE,"1106","0","738","4.76389","52.308601","-25.0553","16.8332"
VR,"5041",BOS,"3448",RAI,"5674","0","752","-71.005203","42.3643","-23.4935","14.9245"
VR,"5041",BVC,"1103",LIS,"1638","0","738","-22.888901","16.136499","-9.13592","38.7813"
VR,"5041",BVC,"1103",RAI,"5674","0",AT7,"-22.888901","16.136499","-23.4935","14.9245"
VR,"5041",BVC,"1103",SID,"1102","0",AT7,"-22.888901","16.136499","-22.9494","16.7414"
VR,"5041",CDG,"1382",RAI,"5674","0","752","2.55","49.012798","-23.4935","14.9245"
VR,"5041",CDG,"1382",VXE,"1106","0","752","2.55","49.012798","-25.0553","16.8332"
VR,"5041",FOR,"2559",RAI,"5674","0","752","-38.5326","-3.77628","-23.4935","14.9245"
VR,"5041",LIS,"1638",SID,"1102","0","752","-9.13592","38.7813","-22.9494","16.7414"
VR,"5041",LIS,"1638",VXE,"1106","0","738","-9.13592","38.7813","-25.0553","16.8332"
VR,"5041",RAI,"5674",LIS,"1638","0","738","-23.4935","14.9245","-9.13592","38.7813"
VR,"5041",RAI,"5674",MMO,"1104","0",AT7,"-23.4935","14.9245","-23.213699","15.1559"
VR,"5041",RAI,"5674",SFL,"5675","0",AT7,"-23.4935","14.9245","-24.48","14.885"
VR,"5041",RAI,"5674",SID,"1102","0",AT7 738 752,"-23.4935","14.9245","-22.9494","16.7414"
VR,"5041",RAI,"5674",VXE,"1106","0",AT7,"-23.4935","14.9245","-25.0553","16.8332"
VR,"5041",SID,"1102",CDG,"1382","0","752","-22.9494","16.7414","2.55","49.012798"
VR,"5041",SID,"1102",SNE,"1105","0",AT7,"-22.9494","16.7414","-24.2847","16.5884"
VR,"5041",VXE,"1106",SID,"1102","0",AT7 752,"-25.0553","16.8332","-22.9494","16.7414"
VR,"5041",VXE,"1106",SNE,"1105","0",AT7,"-25.0553","16.8332","-24.2847","16.5884"
VS,"5347",ANU,"2874",UVF,"2894","0","333","-61.792702","17.1367","-60.952599","13.7332"
VS,"5347",HAV,"1909",LGW,"502","0","744","-82.409103","22.989201","-0.190278","51.148102"
VS,"5347",LHR,"507",VKO,"2988","0",73H 73G 738,"-0.461941","51.4706","37.261501","55.591499"
VS,"5347",MAN,"478",MUC,"346","0",77W,"-2.27495","53.353699","11.7861","48.353802"
VS,"5347",MBJ,"1780",LGW,"502","0","744","-77.913399","18.5037","-0.190278","51.148102"
VS,"5347",MUC,"346",SIN,"3316","0",77W,"11.7861","48.353802","103.994003","1.35019"
VT,"692",AHE,"5889",PPT,"4075","0",ATR,"-146.257004","-14.4281","-149.606995","-17.553699"
VT,"692",AUQ,"5890",NHV,"1987","0",ATR DHT,"-139.011002","-9.76879","-140.229004","-8.7956"
VT,"692",AUQ,"5890",PPT,"4075","0",ATR,"-139.011002","-9.76879","-149.606995","-17.553699"
VT,"692",AXR,"1984",KKR,"1980","0",ATR,"-146.617004","-15.2483","-146.884995","-15.6633"
VT,"692",BOB,"1989",HUH,"1991","0",ATR,"-151.751007","-16.444401","-151.022003","-16.687201"
VT,"692",BOB,"1989",MAU,"1994","0",ATR,"-151.751007","-16.444401","-152.244003","-16.4265"
VT,"692",BOB,"1989",MOZ,"1992","0",ATR,"-151.751007","-16.444401","-149.761993","-17.49"
VT,"692",BOB,"1989",PPT,"4075","0",ATR,"-151.751007","-16.444401","-149.606995","-17.553699"
VT,"692",BOB,"1989",RFP,"1995","0",ATR,"-151.751007","-16.444401","-151.466003","-16.7229"
VT,"692",BOB,"1989",RGI,"1990","0",ATR,"-151.751007","-16.444401","-147.660995","-14.9543"
VT,"692",BOB,"1989",TIH,"1975","0",ATR,"-151.751007","-16.444401","-148.231003","-15.1196"
VT,"692",FAV,"1977",PPT,"4075","0",ATR,"-145.656998","-16.0541","-149.606995","-17.553699"
VT,"692",GMR,"1979",PPT,"4075","0",ATR,"-134.889999","-23.079901","-149.606995","-17.553699"
VT,"692",HOI,"1993",GMR,"1979","0",ATR,"-140.945999","-18.0748","-134.889999","-23.079901"
VT,"692",HOI,"1993",MKP,"1981","0",ATR,"-140.945999","-18.0748","-143.658005","-16.5839"
VT,"692",HUH,"1991",PPT,"4075","0",ATR,"-151.022003","-16.687201","-149.606995","-17.553699"
VT,"692",HUH,"1991",RFP,"1995","0",ATR,"-151.022003","-16.687201","-151.466003","-16.7229"
VT,"692",KKR,"1980",PPT,"4075","0",ATR,"-146.884995","-15.6633","-149.606995","-17.553699"
VT,"692",MAU,"1994",PPT,"4075","0",ATR,"-152.244003","-16.4265","-149.606995","-17.553699"
VT,"692",MAU,"1994",RFP,"1995","0",ATR,"-152.244003","-16.4265","-151.466003","-16.7229"
VT,"692",MKP,"1981",PPT,"4075","0",ATR,"-143.658005","-16.5839","-149.606995","-17.553699"
VT,"692",MOZ,"1992",HUH,"1991","0",ATR,"-149.761993","-17.49","-151.022003","-16.687201"
VT,"692",MOZ,"1992",PPT,"4075","0",ATR DHT,"-149.761993","-17.49","-149.606995","-17.553699"
VT,"692",MOZ,"1992",RFP,"1995","0",ATR,"-149.761993","-17.49","-151.466003","-16.7229"
VT,"692",NHV,"1987",PPT,"4075","0",ATR,"-140.229004","-8.7956","-149.606995","-17.553699"
VT,"692",PPT,"4075",AXR,"1984","0",ATR,"-149.606995","-17.553699","-146.617004","-15.2483"
VT,"692",PPT,"4075",HOI,"1993","0",ATR,"-149.606995","-17.553699","-140.945999","-18.0748"
VT,"692",PPT,"4075",MVT,"1985","0",ATR,"-149.606995","-17.553699","-148.716995","-14.8681"
VT,"692",RFP,"1995",PPT,"4075","0",ATR,"-151.466003","-16.7229","-149.606995","-17.553699"
VT,"692",RGI,"1990",FAV,"1977","0",ATR,"-147.660995","-14.9543","-145.656998","-16.0541"
VT,"692",RGI,"1990",MVT,"1985","0",ATR,"-147.660995","-14.9543","-148.716995","-14.8681"
VT,"692",RGI,"1990",PPT,"4075","0",ATR,"-147.660995","-14.9543","-149.606995","-17.553699"
VT,"692",RGI,"1990",XMH,"1978","0",ATR,"-147.660995","-14.9543","-146.070007","-14.4368"
VT,"692",RMT,"6926",PPT,"4075","0",ATR,"-152.8059","-22.63725","-149.606995","-17.553699"
VT,"692",RUR,"1971",PPT,"4075","0",ATR,"-151.360992","-22.434099","-149.606995","-17.553699"
VT,"692",RUR,"1971",RMT,"6926","0",ATR,"-151.360992","-22.434099","-152.8059","-22.63725"
VT,"692",RVV,"7456",PPT,"4075","0",ATR,"-147.662003","-23.885201","-149.606995","-17.553699"
VT,"692",RVV,"7456",TUB,"1972","0",ATR,"-147.662003","-23.885201","-149.524002","-23.3654"
VT,"692",TIH,"1975",PPT,"4075","0",ATR,"-148.231003","-15.1196","-149.606995","-17.553699"
VT,"692",TIH,"1975",RGI,"1990","0",ATR,"-148.231003","-15.1196","-147.660995","-14.9543"
VT,"692",TKP,"1983",TKX,"1986","0",ATR,"-145.246002","-14.7095","-145.024994","-14.4558"
VT,"692",TKX,"1986",AHE,"5889","0",ATR,"-145.024994","-14.4558","-146.257004","-14.4281"
VT,"692",TKX,"1986",PPT,"4075","0",ATR,"-145.024994","-14.4558","-149.606995","-17.553699"
VT,"692",TUB,"1972",PPT,"4075","0",ATR,"-149.524002","-23.3654","-149.606995","-17.553699"
VT,"692",TUB,"1972",RUR,"1971","0",ATR,"-149.524002","-23.3654","-151.360992","-22.434099"
VT,"692",UAH,"5892",AUQ,"5890","0",DHT,"-139.552002","-8.93611","-139.011002","-9.76879"
VT,"692",UAH,"5892",NHV,"1987","0",DHT,"-139.552002","-8.93611","-140.229004","-8.7956"
VT,"692",UAP,"5891",AUQ,"5890","0",DHT,"-140.078003","-9.35167","-139.011002","-9.76879"
VT,"692",UAP,"5891",NHV,"1987","0",DHT ATR,"-140.078003","-9.35167","-140.229004","-8.7956"
VT,"692",UAP,"5891",UAH,"5892","0",DHT,"-140.078003","-9.35167","-139.552002","-8.93611"
VT,"692",XMH,"1978",AHE,"5889","0",ATR,"-146.070007","-14.4368","-146.257004","-14.4281"
VT,"692",XMH,"1978",PPT,"4075","0",ATR,"-146.070007","-14.4368","-149.606995","-17.553699"
VW,"1290",AUS,"3673",MEX,"1824","0",CRJ,"-97.669899","30.1945","-99.072098","19.4363"
VW,"1290",MEX,"1824",MFE,"3826","0",CRJ,"-99.072098","19.4363","-98.238602","26.1758"
VW,"1290",MFE,"3826",SLP,"1842","0",ATR,"-98.238602","26.1758","-100.931","22.254299"
VX,"5331",CUN,"1852",SFO,"3469","0","320","-86.877098","21.036501","-122.375","37.618999"
VX,"5331",DCA,"3520",SFO,"3469","0","320","-77.037697","38.8521","-122.375","37.618999"
VX,"5331",EWR,"3494",LAX,"3484","0","320","-74.168701","40.692501","-118.407997","33.942501"
VX,"5331",EWR,"3494",SFO,"3469","0","320","-74.168701","40.692501","-122.375","37.618999"
VX,"5331",IAD,"3714",SFO,"3469","0",319 320,"-77.455803","38.9445","-122.375","37.618999"
VX,"5331",MCO,"3878",SFO,"3469","0","320","-81.308998","28.429399","-122.375","37.618999"
VX,"5331",SFO,"3469",SAN,"3731","0",319 320,"-122.375","37.618999","-117.190002","32.733601"
W2,"18553",ARN,"737",BGW,"4130","0","320","17.9186","59.651901","44.2346","33.262501"
W2,"18553",ARN,"737",EVG,"714","0",J31,"17.9186","59.651901","14.4229","62.047798"
W2,"18553",ARN,"737",HFS,"5594","0",J31,"17.9186","59.651901","13.5789","60.0201"
W2,"18553",ARN,"737",ISU,"5952","0","320","17.9186","59.651901","45.316738","35.561749"
W2,"18553",ARN,"737",KID,"703","0",ER4,"17.9186","59.651901","14.0855","55.9217"
W2,"18553",ARN,"737",MXX,"698","0",J31,"17.9186","59.651901","14.5114","60.957901"
W2,"18553",BRE,"353",ZRH,"1678","0",J32,"8.78667","53.047501","8.54917","47.464699"
W2,"18553",EVG,"714",MXX,"698","0",J31,"14.4229","62.047798","14.5114","60.957901"
W2,"18553",FMO,"341",BRE,"353","0",J32,"7.68483","52.134602","8.78667","53.047501"
W2,"18553",FMO,"341",STR,"350","0",J32,"7.68483","52.134602","9.22196","48.689899"
W2,"18553",FMO,"341",ZRH,"1678","0",J32,"7.68483","52.134602","8.54917","47.464699"
W2,"18553",GOT,"687",EBL,"3989","0","320","12.2798","57.6628","43.9632","36.237598"
W2,"18553",HEL,"421",POR,"448","0",SF3,"24.963301","60.3172","21.799999","61.4617"
W2,"18553",HER,"1452",RIX,"3953","0","320","25.1803","35.339699","23.9711","56.923599"
W2,"18553",HER,"1452",TLL,"415","0","320","25.1803","35.339699","24.8328","59.4133"
W2,"18553",HER,"1452",VNO,"3959","0","320","25.1803","35.339699","25.285801","54.634102"
W2,"18553",HFS,"5594",TYF,"5596","0",J31,"13.5789","60.0201","12.9913","60.1576"
W2,"18553",LLA,"734",PJA,"6737","0",J31,"22.122","65.5438","23.068899","67.245598"
W2,"18553",MHG,"356",TXL,"351","0",D38,"8.514167","49.473057","13.2877","52.5597"
W2,"18553",TLL,"415",PJA,"6737","0",J31,"24.8328","59.4133","23.068899","67.245598"
W2,"18553",TLL,"415",TYF,"5596","0",J31,"24.8328","59.4133","12.9913","60.1576"
W2,"18553",TLL,"415",URE,"413","0",J31,"24.8328","59.4133","22.509501","58.2299"
W2,"18553",TLV,"1590",VIN,"8209","0","320","34.8867","32.011398","28.613778","49.242531"
W3,"20976",ABV,"260",ACC,"248","0",CR9,"7.26317","9.00679","-0.166786","5.60519"
W3,"20976",ABV,"260",BNI,"262","0",CR9 73G,"7.26317","9.00679","5.5995","6.31698"
W3,"20976",ABV,"260",CBQ,"263","0",73G,"7.26317","9.00679","8.3472","4.97602"
W3,"20976",ABV,"260",ENU,"264","0",73G,"7.26317","9.00679","7.56196","6.47427"
W3,"20976",ABV,"260",IBA,"266","0",DH4,"7.26317","9.00679","3.97833","7.36246"
W3,"20976",ABV,"260",ILR,"267","0",CR9,"7.26317","9.00679","4.49392","8.44021"
W3,"20976",ABV,"260",KAN,"270","0",CR9 DH4,"7.26317","9.00679","8.52462","12.0476"
W3,"20976",ABV,"260",LOS,"273","0",738 CR9 73G,"7.26317","9.00679","3.32116","6.57737"
