id,ward,district,province,longitude,latitude
353,Thới Sơn,Mỹ Tho,Tien Giang Province,106.315611,10.332702
362,Trung An,Mỹ Tho,Tien Giang Province,106.325170,10.367496
367,Trung An,Mỹ Tho,Tien Giang Province,106.325170,10.367496
375,An Thạnh Thủy,Chợ Gạo,Tien Giang Province,106.498707,10.336573
387,Bình Ninh,Chợ Gạo,Tien Giang Province,106.503511,10.329388
388,Bình Ninh,Chợ Gạo,Tien Giang Province,106.503511,10.329388
390,Bình ninh,Chợ Gạo,Tien Giang Province,106.503511,10.329388
395,Bình Phan,Chợ Gạo,Tien Giang Province,106.483810,10.372149
402,Bình Phan,Chợ Gạo,Tien Giang Province,106.483810,10.372149
407,Bình Phục Nhứt,Chợ Gạo,Tien Giang Province,106.512207,10.397703
420,Bình Phục Nhứt,Chợ Gạo,Tien Giang Province,106.512207,10.397703
428,Bình Phục Nhứt,Chợ Gạo,Tien Giang Province,106.512207,10.397703
432,Bình Phục Nhứt,Chợ Gạo,Tien Giang Province,106.512207,10.397703
433,Bình Phục Nhứt,Chợ Gạo,Tien Giang Province,106.512947,10.395952
435,Bình Phục Nhứt,Chợ Gạo,Tien Giang Province,106.512207,10.397703
459,Hòa Tịnh,Chợ Gạo,Tien Giang Province,106.379300,10.463605
462,Hòa Tịnh,Chợ Gạo,Tien Giang Province,106.379300,10.463605
463,Hòa Tịnh,Chợ Gạo,Tien Giang Province,106.379300,10.463605
464,Hòa Tịnh,Chợ Gạo,Tien Giang Province,106.379300,10.463605
465,Hòa Tịnh,Chợ Gạo,Tien Giang Province,106.379300,10.463605
468,Long Bình Điền,Chợ Gạo,Tien Giang Province,106.432865,10.353050
469,Long Bình Điền,Chợ Gạo,Tien Giang Province,106.432865,10.353050
470,Long Bình Điền,Chợ Gạo,Tien Giang Province,106.432865,10.353050
476,Long Bình Điền,Chợ Gạo,Tien Giang Province,106.432865,10.353050
477,Long Bình Điền,Chợ Gạo,Tien Giang Province,106.432865,10.353050
479,Long Bình Điền,Chợ Gạo,Tien Giang Province,106.463194,10.350607
481,Lương Hòa Lạc,Chợ Gạo,Tien Giang Province,106.353827,10.418738
485,Lương Hòa Lạc,Chợ Gạo,Tien Giang Province,106.353827,10.418738
487,Lương Hòa Lạc,Chợ Gạo,Tien Giang Province,106.353827,10.418738
488,Lương Hòa Lạc,Chợ Gạo,Tien Giang Province,106.353827,10.418738
490,Lương Hòa Lạc,Chợ Gạo,Tien Giang Province,106.353827,10.418738
491,Mỹ Tịnh An,Chợ Gạo,Tien Giang Province,106.399174,10.458046
500,Mỹ Tịnh An,Chợ Gạo,Tien Giang Province,106.399174,10.458046
525,Phú Kiết,Chợ Gạo,Tien Giang Province,106.366795,10.441679
536,Quơn Long,Chợ Gạo,Tien Giang Province,106.510533,10.398402
544,Quơn Long,Chợ Gạo,Tien Giang Province,106.510533,10.398402
560,Tân Bình Thạnh,Chợ Gạo,Tien Giang Province,106.431126,10.462007
561,Tân Bình Thạnh,Chợ Gạo,Tien Giang Province,106.431126,10.462007
575,Tân Thuận Bình,Chợ Gạo,Tien Giang Province,106.431126,10.462007
578,Tân Thuận Bình,Chợ Gạo,Tien Giang Province,106.431126,10.462007
580,TT Cgạo,Chợ Gạo,Tien Giang Province,106.468191,10.349803
591,Trung Hòa,Chợ Gạo,Tien Giang Province,106.415417,10.471771
594,Trung Hòa,Chợ Gạo,Tien Giang Province,106.415417,10.471771
605,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
606,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
607,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
608,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
609,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
610,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
619,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
642,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
645,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
646,Xuân Đông,Chợ Gạo,Tien Giang Province,106.438703,10.341640
647,An Cư,Cái Bè,Tien Giang Province,106.034981,10.369115
650,An Cư,Cái Bè,Tien Giang Province,106.042044,10.380236
651,An Cư,Cái Bè,Tien Giang Province,106.042044,10.380236
657,An Cư,Cái Bè,Tien Giang Province,106.357381,10.354137
994,Phú Cường,Cai Lậy,Tien Giang Province,106.094588,10.498875
1024,Tân Phong,Cai Lậy,Tien Giang Province,106.062585,10.305033
1039,Hưng Thạnh,Tân Phước,Tien Giang Province,106.286496,10.522358
1043,Mỹ Phước,Tân Phước,Tien Giang Province,106.205904,10.484012
1118,Thạnh Tân,Tân Phước,Tien Giang Province,106.148977,10.551885
1147,Mỹ Phước Tây,Thị Xã Cai Lậy,Tien Giang Province,106.119863,10.466824
1148,Mỹ Phước Tây,Thị Xã Cai Lậy,Tien Giang Province,106.119863,10.466824
1149,Mỹ Phước Tây,Thị Xã Cai Lậy,Tien Giang Province,106.119863,10.466824
1154,Mỹ Phước Tây,Thị Xã Cai Lậy,Tien Giang Province,106.119863,10.466824
1155,Mỹ Phước Tây,Thị Xã Cai Lậy,Tien Giang Province,106.119863,10.466824
1156,Mỹ Phước Tây,Thị Xã Cai Lậy,Tien Giang Province,106.119863,10.466824
1160,Mỹ Hạnh Đông,Thị Xã Cai Lậy,Tien Giang Province,106.155481,10.466805
1161,Mỹ Hạnh Đông,Thị Xã Cai Lậy,Tien Giang Province,106.155481,10.466805
1162,Mỹ Hạnh Đông,Thị Xã Cai Lậy,Tien Giang Province,106.155481,10.466805
1197,Phường 4,Thị Xã Cai Lậy,Tien Giang Province,106.139335,10.405211
1,Tân An,Càng Long,Tra Vinh Province,106.151192,9.914779
2,Tân An,Càng Long,Tra Vinh Province,106.151402,9.915032
3,Tân Bình,Càng Long,Tra Vinh Province,106.156088,9.931953
4,Tân Bình,Càng Long,Tra Vinh Province,106.156452,9.931754
5,Thạnh Phú,Cầu Kè,Tra Vinh Province,106.108275,9.944371
6,Thạnh Phú,Cầu Kè,Tra Vinh Province,106.108393,9.944425
7,Thông Hòa,Cầu Kè,Tra Vinh Province,106.112722,9.912871
8,Huyền Hội,Càng Long,Tra Vinh Province,106.229259,9.929532
9,Bình Phú,Càng Long,Tra Vinh Province,106.236721,9.942168
10,Bình Phú,Càng Long,Tra Vinh Province,106.236931,9.942159
11,Bình Phú,Càng Long,Tra Vinh Province,106.236794,9.942222
12,Bình Phú,Càng Long,Tra Vinh Province,106.270694,9.935200
13,Bình Phú,Càng Long,Tra Vinh Province,106.270776,9.935272
14,Bình Phú,Càng Long,Tra Vinh Province,106.253640,9.920904
15,Bình Phú,Càng Long,Tra Vinh Province,106.253310,9.920308
16,Phước Hảo,Châu Thành,Tra Vinh Province,106.397819,9.883317
17,Phước Hảo,Châu Thành,Tra Vinh Province,106.397253,9.883038
18,Phước Hảo,Châu Thành,Tra Vinh Province,106.397965,9.883380
19,Hòa Lợi,Châu Thành,Tra Vinh Province,106.376940,9.916535
20,Hưng Mỹ,Châu Thành,Tra Vinh Province,106.423824,9.907112
21,Hưng Mỹ,Châu Thành,Tra Vinh Province,106.423759,9.906878
22,Kim Hòa,Cầu Ngang,Tra Vinh Province,106.408062,9.860436
23,Kim Hòa,Cầu Ngang,Tra Vinh Province,106.407962,9.860419
24,Đức Mỹ,Càng Long,Tra Vinh Province,106.251261,10.064897
25,Nhị Long,Càng Long,Tra Vinh Province,106.265515,10.010638
26,Trường Thọ,Cầu Ngang,Tra Vinh Province,106.371405,9.774473
27,Trường Thọ,Cầu Ngang,Tra Vinh Province,106.371423,9.774573
28,Thuận Hòa,Cầu Ngang,Tra Vinh Province,106.446130,9.777828
29,Thuận Hòa,Cầu Ngang,Tra Vinh Province,106.446330,9.777818
30,Long Sơn,Cầu Ngang,Tra Vinh Province,106.444288,9.751824
31,Đôn Xuân,Duyên Hải,Tra Vinh Province,106.346315,9.647616
32,Kim Sơn,Trà Cú,Tra Vinh Province,106.240545,9.676140
33,Kim Sơn,Trà Cú,Tra Vinh Province,106.240500,9.676077
34,Thanh Sơn,Trà Cú,Tra Vinh Province,106.300996,9.695820
35,Thanh Sơn,Trà Cú,Tra Vinh Province,106.301041,9.695856
36,Nhị Trường,Cầu Ngang,Tra Vinh Province,106.387350,9.770525
37,Nhị Trường,Cầu Ngang,Tra Vinh Province,106.387214,9.770914
38,Hiệp Mỹ Đông,Cầu Ngang,Tra Vinh Province,106.492124,9.771185
39,Mỹ Long Nam,Cầu Ngang,Tra Vinh Province,106.513466,9.770896
40,Mỹ Long Nam,Cầu Ngang,Tra Vinh Province,106.513301,9.770770
41,Hiệp Mỹ Tây,Cầu Ngang,Tra Vinh Province,106.475577,9.740070
42,Hiệp Mỹ Tây,Cầu Ngang,Tra Vinh Province,106.475960,9.739851
43,Thạnh Hòa Sơn,Cầu Ngang,Tra Vinh Province,106.445171,9.709434
44,Thạnh Hòa Sơn,Cầu Ngang,Tra Vinh Province,106.445390,9.709452
45,2,TX. Duyên Hải,Tra Vinh Province,106.504333,9.695411
46,2,TX. Duyên Hải,Tra Vinh Province,106.504224,9.695502
47,Trường Long Hòa,TX. Duyên Hải,Tra Vinh Province,106.557080,9.678179
48,1,TX. Duyên Hải,Tra Vinh Province,106.506812,9.652448
49,1,TX. Duyên Hải,Tra Vinh Province,106.506968,9.652736
50,Long Hiệp,Trà Cú,Tra Vinh Province,106.340540,9.711380
51,Long Hiệp,Trà Cú,Tra Vinh Province,106.340120,9.711046
52,Ngọc Biên,Trà Cú,Tra Vinh Province,106.387997,9.715447
53,Ngọc Biên,Trà Cú,Tra Vinh Province,106.388453,9.715618
54,Hàm Tân,Trà Cú,Tra Vinh Province,106.242896,9.654873
55,Hàm Tân,Trà Cú,Tra Vinh Province,106.242960,9.654999
56,Định An,Trà Cú,Tra Vinh Province,106.287444,9.622541
57,TT. Định An,Trà Cú,Tra Vinh Province,106.287444,9.622541
58,TT. Định An,Trà Cú,Tra Vinh Province,106.287618,9.622722
59,Đại An,Trà Cú,Tra Vinh Province,106.302609,9.641815
60,Đại An,Trà Cú,Tra Vinh Province,106.302791,9.641860
61,Hàm Giang,Trà Cú,Tra Vinh Province,106.310683,9.664306
62,Hàm Giang,Trà Cú,Tra Vinh Province,106.310326,9.663656
63,Đôn Châu,Duyên Hải,Tra Vinh Province,106.382865,9.659706
64,Đôn Châu,Duyên Hải,Tra Vinh Province,106.382637,9.659435
65,Ngũ Lạc,Duyên Hải,Tra Vinh Province,106.428071,9.669689
66,Ngũ Lạc,Duyên Hải,Tra Vinh Province,106.428290,9.669688
1,Đông Bình,TX. Bình Minh,Vinh Long Province,105.848315,10.046040
2,Đông Thành,TX. Bình Minh,Vinh Long Province,105.874268,9.998013
3,Đông Thạnh,TX. Bình Minh,Vinh Long Province,105.862097,10.047554
4,Mỹ Hòa,TX. Bình Minh,Vinh Long Province,105.842249,10.022413
5,Thuận An,TX. Bình Minh,Vinh Long Province,105.832878,10.084440
6,Thuận An,TX. Bình Minh,Vinh Long Province,105.850931,10.110415
7,Mỹ Thuận,Bình Tân,Vinh Long Province,105.826723,10.107953
8,Nguyễn Văn Thảnh,Bình Tân,Vinh Long Province,105.824808,10.146086
9,Tân An Thạnh,Bình Tân,Vinh Long Province,105.710270,10.156526
10,Tân Bình,Bình Tân,Vinh Long Province,105.729675,10.125970
11,Tân Hưng,Bình Tân,Vinh Long Province,105.758686,10.186039
12,Tân Lược,Bình Tân,Vinh Long Province,105.715630,10.143887
13,Tân Thành,Bình Tân,Vinh Long Province,105.774890,10.174259
14,Tân Thành,Bình Tân,Vinh Long Province,105.748852,10.160478
15,Thành Đông,Bình Tân,Vinh Long Province,105.773991,10.147199
16,Thành Trung,Bình Tân,Vinh Long Province,105.786385,10.134490
17,An Bình,Long Hồ,Vinh Long Province,105.974325,10.271943
18,Đồng Phú,Long Hồ,Vinh Long Province,105.964679,10.313542
19,Hòa Ninh,Long Hồ,Vinh Long Province,105.985425,10.274767
20,Hòa Phú,Long Hồ,Vinh Long Province,105.935183,10.162853
21,Hòa Phú,Long Hồ,Vinh Long Province,105.951950,10.167334
22,Lộc Hòa,Long Hồ,Vinh Long Province,105.969754,10.187794
23,Long An,Long Hồ,Vinh Long Province,106.008380,10.169910
24,Long An,Long Hồ,Vinh Long Province,106.014739,10.156226
25,Long Phước,Long Hồ,Vinh Long Province,105.985125,10.227801
26,Long Phước,Long Hồ,Vinh Long Province,106.001069,10.217240
27,Long Phước,Long Hồ,Vinh Long Province,105.966382,10.210473
28,Phú Đức,Long Hồ,Vinh Long Province,105.986719,10.183347
29,Phú Đức,Long Hồ,Vinh Long Province,105.995572,10.193309
30,Phú Quới,Long Hồ,Vinh Long Province,105.922229,10.169083
31,Phước Hậu,Long Hồ,Vinh Long Province,105.973170,10.219670
32,Tân Hạnh,Long Hồ,Vinh Long Province,105.937286,10.238378
33,Tân Hạnh,Long Hồ,Vinh Long Province,105.918346,10.208747
34,Thạnh Quới,Long Hồ,Vinh Long Province,105.898825,10.171301
35,An Phước,Mang Thít,Vinh Long Province,106.139801,10.207827
36,Bình Phước,Mang Thít,Vinh Long Province,106.029602,10.174037
37,Bình Phước,Mang Thít,Vinh Long Province,106.055051,10.188230
38,Chánh An,Mang Thít,Vinh Long Province,106.155730,10.162015
39,Chánh Hội,Mang Thít,Vinh Long Province,106.097742,10.198971
40,Chánh Hội,Mang Thít,Vinh Long Province,106.104600,10.190213
41,Hòa Tịnh,Mang Thít,Vinh Long Province,106.027764,10.210795
42,Long Mỹ,Mang Thít,Vinh Long Province,106.002678,10.213069
43,Mỹ An,Mang Thít,Vinh Long Province,106.053798,10.244767
44,Mỹ An,Mang Thít,Vinh Long Province,106.036077,10.246334
45,Mỹ Phước,Mang Thít,Vinh Long Province,106.101560,10.238885
46,Nhơn Phú,Mang Thít,Vinh Long Province,106.090194,10.210209
47,Tân An Hội,Mang Thít,Vinh Long Province,106.097499,10.161593
48,Tân Long,Mang Thít,Vinh Long Province,106.043096,10.152906
49,Tân Long Hội,Mang Thít,Vinh Long Province,106.076998,10.127145
50,Bình Ninh,Tam Bình,Vinh Long Province,105.944103,10.003535
51,Hậu Lộc,Tam Bình,Vinh Long Province,105.990073,10.113665
52,Hòa Hiệp,Tam Bình,Vinh Long Province,106.030961,10.090177
53,Hòa Lộc,Tam Bình,Vinh Long Province,106.003219,10.086223
54,Hòa Thạnh,Tam Bình,Vinh Long Province,106.070500,10.101625
55,Loan Mỹ,Tam Bình,Vinh Long Province,105.979285,10.021195
56,Long Phú,Tam Bình,Vinh Long Province,105.913533,10.079664
57,Long Phú,Tam Bình,Vinh Long Province,105.918191,10.089245
58,Mỹ Lộc,Tam Bình,Vinh Long Province,105.964402,10.104088
59,Mỹ Lộc,Tam Bình,Vinh Long Province,105.934226,10.102637
60,Ngãi Tứ,Tam Bình,Vinh Long Province,105.905125,10.033666
61,Phú Thịnh,Tam Bình,Vinh Long Province,105.882147,10.110371
62,Phú Lộc,Tam Bình,Vinh Long Province,105.953607,10.131345
63,Phú Thịnh,Tam Bình,Vinh Long Province,105.885177,10.148372
64,Song Phú,Tam Bình,Vinh Long Province,105.906283,10.113490
65,Tân Lộc,Tam Bình,Vinh Long Province,105.970469,10.152294
66,Tân Phú,Tam Bình,Vinh Long Province,105.884955,10.092849
67,Tường Lộc,Tam Bình,Vinh Long Province,105.998567,10.046128
68,Hòa Bình,Trà Ôn,Vinh Long Province,106.041483,10.045817
69,Hựu Thành,Trà Ôn,Vinh Long Province,106.074456,9.948916
70,Lục Sỹ Thành,Trà Ôn,Vinh Long Province,105.913150,9.957647
71,Lục Sỹ Thành,Trà Ôn,Vinh Long Province,105.871354,9.954838
72,Phú Thành,Trà Ôn,Vinh Long Province,105.880823,9.985126
73,Tân Mỹ,Trà Ôn,Vinh Long Province,105.976589,10.018033
74,Thới Hòa,Trà Ôn,Vinh Long Province,106.051632,9.987185
75,Thuận Thới,Trà Ôn,Vinh Long Province,106.031025,9.955437
76,Tích Thiện,Trà Ôn,Vinh Long Province,105.978555,9.914916
77,Trà Côn,Trà Ôn,Vinh Long Province,106.012012,10.013494
78,Vĩnh Xuân,Trà Ôn,Vinh Long Province,106.010837,9.956219
79,Xuân Hiệp,Trà Ôn,Vinh Long Province,106.040705,10.082302
80,Hiếu Thành,Vũng Liên,Vinh Long Province,106.132124,9.988995
81,Hiếu Nghĩa,Vũng Liên,Vinh Long Province,106.112485,9.942075
82,Hiếu Nhơn,Vũng Liên,Vinh Long Province,106.109601,10.034755
83,Hiếu Thành,Vũng Liên,Vinh Long Province,106.094692,9.990032
84,Quới Thiện,Vũng Liên,Vinh Long Province,106.182559,10.162150
85,Tân An Luông,Vũng Liên,Vinh Long Province,106.084826,10.115256
86,Tân Quới Trung,Vũng Liên,Vinh Long Province,106.127769,10.166230
87,Thanh Bình,Vũng Liên,Vinh Long Province,106.231578,10.117947
88,Trung An,Vũng Liên,Vinh Long Province,106.124788,10.031498
89,Trung Chánh,Vũng Liên,Vinh Long Province,106.128852,10.127276
90,Trung Hiệp,Vũng Liên,Vinh Long Province,106.157121,10.114486
91,Trung Ngãi,Vũng Liên,Vinh Long Province,106.198154,10.058221
92,Trung Ngãi,Vũng Liên,Vinh Long Province,106.177424,10.029161
93,Trung Nghĩa,Vũng Liên,Vinh Long Province,106.214629,10.051620
94,Trung Thành Tây,Vũng Liên,Vinh Long Province,106.186587,10.133292
1,Khánh Hòa,Vĩnh Châu,Soc Trang Province,106.017556,9.399462
2,Vĩnh Hiệp,Vĩnh Châu,Soc Trang Province,105.972714,9.382711
3,Trường Khánh,Long Phú,Soc Trang Province,106.014898,9.685253
4,Long Phú,Long Phú,Soc Trang Province,106.133495,9.585975
5,Long Hưng,Mỹ Tú,Soc Trang Province,105.785545,9.702615
6,Châu Hưng,Thạnh Trị,Soc Trang Province,105.653256,9.409360
7,Thạnh Thới Thuận,Trần Đề,Soc Trang Province,105.972798,9.464601
8,Vĩnh Tân,Vĩnh Châu,Soc Trang Province,105.873928,9.335679
9,Mỹ Hương,Mỹ Tú,Soc Trang Province,105.852906,9.625248
10,Châu Thành,Châu Thành,Soc Trang Province,105.900829,9.703449
11,Châu Thành,Châu Thành,Soc Trang Province,105.900801,9.703377
12,An Hiệp,Châu Thành,Soc Trang Province,105.936667,9.655940
14,Mỹ Tú,Mỹ Tú,Soc Trang Province,105.774260,9.613806
15,Thuận Hưng,Mỹ Tú,Soc Trang Province,105.819274,9.605166
16,Hồ Đắc Kiện,Châu Thành,Soc Trang Province,105.878925,9.729857
17,Thiện Mỹ,Mỹ Tú,Soc Trang Province,105.851654,9.683850
18,Lạc Hòa,Vĩnh Châu,Soc Trang Province,106.074283,9.362582
19,2,Vĩnh Châu,Soc Trang Province,106.031122,9.330098
20,3,Vĩnh Châu,Soc Trang Province,106.030967,9.330043
21,Tân Thạnh,Long Phú,Soc Trang Province,106.048067,9.621955
22,Thạnh Thới An,Trần Đề,Soc Trang Province,106.006770,9.466444
23,Vĩnh Hải,Vĩnh Châu,Soc Trang Province,106.114301,9.353633
24,Vĩnh Hải,Vĩnh Châu,Soc Trang Province,106.114119,9.353687
25,Thạnh Thới An,Trần Đề,Soc Trang Province,105.999475,9.524439
26,Viên Bình,Trần Đề,Soc Trang Province,106.081280,9.505979
27,Vĩnh Lợi,Thạnh Trị,Soc Trang Province,105.630865,9.451907
28,Trung Bình,Trần Đề,Soc Trang Province,106.200692,9.497050
29,Trung Bình,Trần Đề,Soc Trang Province,106.183820,9.446372
30,Thạnh Quới,Mỹ Xuyên,Soc Trang Province,105.770250,9.440394
31,Mỹ Quới,Ngã Năm,Soc Trang Province,105.570134,9.465952
32,Mỹ Quới,Ngã Năm,Soc Trang Province,105.570052,9.465925
33,Vĩnh Phước,Vĩnh Châu,Soc Trang Province,105.934113,9.299966
34,Đại Ân 2,Trần Đề,Soc Trang Province,106.160549,9.528648
35,Thạnh Thới An,Trần Đề,Soc Trang Province,106.020633,9.531137
36,Đại Ân 2,Trần Đề,Soc Trang Province,106.144956,9.550428
37,Trung Bình,Trần Đề,Soc Trang Province,106.197526,9.499119
38,Lâm Tân,Thạnh Trị,Soc Trang Province,105.786757,9.496034
39,Lâm Tân,Thạnh Trị,Soc Trang Province,105.790133,9.524060
40,Tân Hưng,Long Phú,Soc Trang Province,106.067513,9.620702
41,Tân Hưng,Long Phú,Soc Trang Province,106.067668,9.620793
42,Tân Hưng,Long Phú,Soc Trang Province,106.068817,9.626263
43,Viên Bình,Trần Đề,Soc Trang Province,106.067321,9.476906
44,2,Ngã Năm,Soc Trang Province,105.650863,9.624437
45,Xuân Hòa,Kế Sách,Soc Trang Province,105.880216,9.894683
46,Đại Hải,Kế Sách,Soc Trang Province,105.857820,9.764711
47,Tân Hưng,Long Phú,Soc Trang Province,106.081984,9.656991
48,Phú Lộc,Thạnh Trị,Soc Trang Province,105.732555,9.423978
49,Thạnh Trị,Thạnh Trị,Soc Trang Province,105.727871,9.434826
50,3,Ngã Năm,Soc Trang Province,105.596125,9.565720
51,4,Ngã Năm,Soc Trang Province,105.596144,9.565720
52,3,Ngã Năm,Soc Trang Province,105.569739,9.538682
53,4,Sóc Trăng,Soc Trang Province,106.022676,9.604556
54,4,Sóc Trăng,Soc Trang Province,106.015981,9.594220
55,thới An Hội,Kế Sách,Soc Trang Province,105.983395,9.787185
56,7,Sóc Trăng,Soc Trang Province,105.947824,9.622054
57,8,Sóc Trăng,Soc Trang Province,106.034539,9.620312
58,Vĩnh Hải,Vĩnh Châu,Soc Trang Province,106.161831,9.364744
59,Vĩnh Quới,Ngã Năm,Soc Trang Province,105.594039,9.601619
60,An Thạnh 2,Cù Lao Dung,Soc Trang Province,106.177426,9.644905
