column_0,src_aoi,dest_aoi,trips_total,devices_total,trips_2016Q1,trips_2016Q2,trips_2016Q3,trips_2016Q4,trips_2017Q1,trips_2017Q2,trips_2017Q3,trips_2017Q4,trips_2018Q1,trips_2018Q2,trips_2018Q3,trips_2018Q4,trips_2019Q1,trips_2019Q2,devices_2016Q1,devices_2016Q2,devices_2016Q3,devices_2016Q4,devices_2017Q1,devices_2017Q2,devices_2017Q3,devices_2017Q4,devices_2018Q1,devices_2018Q2,devices_2018Q3,devices_2018Q4,devices_2019Q1,devices_2019Q2,src_group,src_lat,src_lon,dest_group,dest_lat,dest_lon
102,amaggi_irantxe,bunge_irantxe,12,7,0,0,0,0,0,0,0,0,1,4,4,0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,ALZ,-12.802886885330336,-58.095083864175855,Bunge,-12.808080810505151,-58.09327024968475
103,amaggi_irantxe,unnamed_silo_5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ALZ,-12.802886885330336,-58.095083864175855,Silo,-13.701699569020251,-59.26650610909801
104,amaggi_sapezal,alz_portochuelo,10,8,0,0,0,0,1,0,0,0,2,3,0,3,1,0,0,0,0,0,1,0,0,0,1,3,0,2,1,0,ALZ,-13.542603523203935,-58.80682030711946,ALZ,-8.620104397154687,-63.79741834363532
105,amaggi_sapezal,amaggi_fazenda_agua_quente,6,6,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,ALZ,-13.542603523203935,-58.80682030711946,ALZ,-13.839083360666766,-58.84285643119348
106,amaggi_sapezal,amaggi_fazenda_tucunare,18,10,0,0,0,0,0,0,0,0,2,8,4,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,ALZ,-13.542603523203935,-58.80682030711946,ALZ,-13.475739755839776,-58.90891717178231
107,amaggi_sapezal,amaggi_irantxe,4,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,ALZ,-12.802886885330336,-58.095083864175855
108,amaggi_sapezal,armazens_gerais_delazerri,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ALZ,-13.542603523203935,-58.80682030711946,Silo,-13.700695920866726,-59.26189069147651
109,amaggi_sapezal,bernardo_alimentos,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,Processor,-10.849037982727749,-62.005915972464685
110,amaggi_sapezal,bunge_campos_de_julio,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,Bunge,-13.706043376133678,-59.262941148890235
111,amaggi_sapezal,bunge_irantxe,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,Bunge,-12.808080810505151,-58.09327024968475
112,amaggi_sapezal,fazenda_mirage,3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,ALZ,-13.542603523203935,-58.80682030711946,Farm,-13.60131071121559,-58.521915458985376
113,amaggi_sapezal,fazenda_wilson_rotta,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,Farm,-13.63389118740599,-58.73403262803201
114,amaggi_sapezal,unnamed_silo_5,38,13,0,0,0,1,16,10,1,1,2,1,2,0,1,3,0,0,0,1,1,1,1,1,2,1,1,0,1,3,ALZ,-13.542603523203935,-58.80682030711946,Silo,-13.701699569020251,-59.26650610909801
115,apa_nrv_clearing,fazenda_bela_vista,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Park,-14.242196551615221,-46.189964464556525,Farm,-13.645125846787902,-46.17099264871871
116,apa_nrv_clearing,fazenda_celeiro_jaborandi,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Park,-14.242196551615221,-46.189964464556525,Farm,-14.375531499328503,-45.54636364017829
117,apa_nrv_clearing,horita_fazenda_sagarana,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Park,-14.242196551615221,-46.189964464556525,Horita,-13.76104633724111,-46.162928314815275
118,armazens_gerais_delazerri,alz_portochuelo,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Silo,-13.700695920866726,-59.26189069147651,ALZ,-8.620104397154687,-63.79741834363532
119,armazens_gerais_delazerri,amaggi_irantxe,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Silo,-13.700695920866726,-59.26189069147651,ALZ,-12.802886885330336,-58.095083864175855
120,armazens_gerais_delazerri,amaggi_sapezal,5,5,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,Silo,-13.700695920866726,-59.26189069147651,ALZ,-13.542603523203935,-58.80682030711946
121,armazens_gerais_delazerri,bernardo_alimentos,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Silo,-13.700695920866726,-59.26189069147651,Processor,-10.849037982727749,-62.005915972464685
122,armazens_gerais_delazerri,bunge_campos_de_julio,22,16,0,0,0,0,0,0,0,0,6,6,9,0,1,0,0,0,0,0,0,0,0,0,5,2,8,0,1,0,Silo,-13.700695920866726,-59.26189069147651,Bunge,-13.706043376133678,-59.262941148890235
123,armazens_gerais_delazerri,cargill_campos_de_julio,16,8,0,0,0,0,0,0,1,0,0,2,9,0,3,1,0,0,0,0,0,0,1,0,0,2,3,0,1,1,Silo,-13.700695920866726,-59.26189069147651,Cargill,-13.71722532974868,-59.2664651931475
124,armazens_gerais_delazerri,fazenda_wilson_rotta,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Silo,-13.700695920866726,-59.26189069147651,Farm,-13.63389118740599,-58.73403262803201
125,armazens_gerais_delazerri,unnamed_silo_5,45,24,0,1,0,0,0,0,0,0,4,28,5,1,6,0,0,1,0,0,0,0,0,0,4,10,3,1,5,0,Silo,-13.700695920866726,-59.26189069147651,Silo,-13.701699569020251,-59.26650610909801
126,armazens_gerais_delazerri,unnamed_silo_6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Silo,-13.700695920866726,-59.26189069147651,Silo,-13.724813646484245,-59.264744782491356
127,bernardo_alimentos,alz_portochuelo,3,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Processor,-10.849037982727749,-62.005915972464685,ALZ,-8.620104397154687,-63.79741834363532
128,bernardo_alimentos,armazens_gerais_delazerri,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Processor,-10.849037982727749,-62.005915972464685,Silo,-13.700695920866726,-59.26189069147651
129,bernardo_alimentos,bunge_campos_de_julio,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Processor,-10.849037982727749,-62.005915972464685,Bunge,-13.706043376133678,-59.262941148890235
130,bernardo_alimentos,cargill_campos_de_julio,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Processor,-10.849037982727749,-62.005915972464685,Cargill,-13.71722532974868,-59.2664651931475
131,bunge_bom_jesus,bunge_currais,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-8.79727643633994,-44.62921674394464
132,bunge_bom_jesus,bunge_nova_santa_rosa,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-8.285293332246175,-44.572766641392946
133,bunge_bom_jesus,bunge_sao_domingos_do_azeitao,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-6.83763809551261,-44.70948769578075
134,bunge_bom_jesus,bunge_urucui,6,6,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-7.378023049567718,-44.3946800982902
135,bunge_bom_jesus,cargill_balsas,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Cargill,-7.515752950372763,-46.055375000899964
136,bunge_bom_jesus,chs_bom_jesus,8,5,1,0,0,0,0,0,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,CHS,-9.273679128125826,-44.96242141472304
137,bunge_bom_jesus,fazenda_boa_esperanca,3,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.341993168350871,-44.42782629447498
138,bunge_bom_jesus,fazenda_celeiro_piaui,4,3,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.399037838377366,-45.12093876181212
139,bunge_bom_jesus,fazenda_laranjeiras,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.70609884977054,-44.56802351496186
140,bunge_bom_jesus,fazenda_redencao_do_gurguela,11,4,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.299783378658342,-44.90083942735966
141,bunge_bom_jesus,fazenda_santa_isabel,38,21,0,0,0,0,0,0,0,0,1,1,0,5,30,1,0,0,0,0,0,0,0,0,1,1,0,4,14,1,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.345045134122074,-44.94029867115553
142,bunge_bom_jesus,fazenda_sao_joao,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.016468398983331,-44.58173712017177
143,bunge_bom_jesus,fazenda_serra_branca,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.016315666281868,-44.720082576476074
144,bunge_bom_jesus,fazenda_uniao,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.638028912816917,-44.6695898146944
145,bunge_bom_jesus,port_tegram_itaqui,3,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Port,-2.5678155893113224,-44.36412112327756
146,bunge_bom_jesus,slc_parnagua,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bunge,-9.278470271396909,-44.87886371113679,SLC Agricola,-9.099242155127033,-45.61740838284116
147,bunge_bom_jesus,unnamed_farm_003,38,21,0,0,0,0,0,0,0,0,1,1,0,6,30,0,0,0,0,0,0,0,0,0,1,1,0,2,17,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.279650322893781,-44.98758500860725
148,bunge_bom_jesus,unnamed_farm_014,9,9,0,0,0,0,0,0,1,0,2,2,0,0,3,1,0,0,0,0,0,0,1,0,2,2,0,0,3,1,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.257991931556724,-44.78861776306916
149,bunge_bom_jesus,unnamed_farm_049,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.242652183983811,-44.989707606072486
150,bunge_campos_de_julio,alz_portochuelo,6,6,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,1,Bunge,-13.706043376133678,-59.262941148890235,ALZ,-8.620104397154687,-63.79741834363532
151,bunge_campos_de_julio,amaggi_fazenda_tucunare,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Bunge,-13.706043376133678,-59.262941148890235,ALZ,-13.475739755839776,-58.90891717178231
152,bunge_campos_de_julio,amaggi_sapezal,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Bunge,-13.706043376133678,-59.262941148890235,ALZ,-13.542603523203935,-58.80682030711946
153,bunge_campos_de_julio,armazens_gerais_delazerri,15,10,0,0,0,0,0,0,0,0,3,8,3,0,1,0,0,0,0,0,0,0,0,0,2,4,3,0,1,0,Bunge,-13.706043376133678,-59.262941148890235,Silo,-13.700695920866726,-59.26189069147651
154,bunge_campos_de_julio,bernardo_alimentos,5,5,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,2,Bunge,-13.706043376133678,-59.262941148890235,Processor,-10.849037982727749,-62.005915972464685
155,bunge_campos_de_julio,cargill_campos_de_julio,5,5,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,Bunge,-13.706043376133678,-59.262941148890235,Cargill,-13.71722532974868,-59.2664651931475
156,bunge_campos_de_julio,fazenda_mirage,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bunge,-13.706043376133678,-59.262941148890235,Farm,-13.60131071121559,-58.521915458985376
157,bunge_campos_de_julio,unnamed_silo_5,10,9,0,0,0,0,0,0,0,0,3,2,0,0,4,1,0,0,0,0,0,0,0,0,2,2,0,0,4,1,Bunge,-13.706043376133678,-59.262941148890235,Silo,-13.701699569020251,-59.26650610909801
158,bunge_coaceral,alz_coaceral,9,7,0,0,0,0,0,0,0,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,1,Bunge,-10.557504018190185,-45.605890263759775,ALZ,-10.56947881320294,-45.616555755055316
159,bunge_coaceral,bunge_garganta,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Bunge,-10.557504018190185,-45.605890263759775,Bunge,-11.01867014738195,-46.27272260439458
160,bunge_coaceral,bunge_lem,7,5,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,Bunge,-10.557504018190185,-45.605890263759775,Bunge,-12.092048017480773,-45.81771347563055
161,bunge_coaceral,cargill_barreiras,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bunge,-10.557504018190185,-45.605890263759775,Cargill,-12.119007426839273,-45.09199184596753
162,bunge_coaceral,cargill_coaceral,16,11,0,0,0,0,0,0,0,0,2,6,1,1,3,3,0,0,0,0,0,0,0,0,1,4,1,1,1,3,Bunge,-10.557504018190185,-45.605890263759775,Cargill,-10.563250890430195,-45.656194044585526
163,bunge_coaceral,fazenda_barcelona_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-11.594322195059112,-46.02040445153415
164,bunge_coaceral,fazenda_di_domenico,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.628831414498043,-45.740351684859725
165,bunge_coaceral,fazenda_di_domenico_2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.591976951619394,-45.76135292601092
166,bunge_coaceral,fazenda_dom_laurindo,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-12.086187441300767,-45.83708768308542
167,bunge_coaceral,fazenda_sao_luis_riachao_das_neves,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-11.649957898188838,-45.796851499824
168,bunge_coaceral,port_cotegipe,15,13,0,0,0,0,0,0,0,0,0,5,2,5,0,3,0,0,0,0,0,0,0,0,0,5,2,3,0,3,Bunge,-10.557504018190185,-45.605890263759775,Port,-12.789990064463964,-38.475345685344294
169,bunge_coaceral,unnamed_farm_010,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-11.39114598485511,-45.44393348055084
170,bunge_coaceral,unnamed_farm_020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.989020094825538,-45.76174535547735
171,bunge_coaceral,unnamed_farm_022,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-12.518218499789677,-46.15623204237453
172,bunge_coaceral,unnamed_farm_029,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.73352105522914,-45.708157897226236
173,bunge_coaceral,unnamed_farm_030,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.612735534968204,-45.71874232708521
174,bunge_coaceral,unnamed_farm_032,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.68042286742881,-45.65667363639099
175,bunge_coaceral,unnamed_farm_034,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.736001458598363,-45.7963079322169
176,bunge_coaceral,unnamed_farm_035,11,5,0,0,0,0,0,1,0,0,2,0,0,0,1,7,0,0,0,0,0,1,0,0,2,0,0,0,1,1,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.53744024641651,-45.602254021013394
177,bunge_coaceral,unnamed_farm_039,3,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.333574850067338,-45.685897791654355
178,bunge_coaceral,unnamed_farm_053,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Bunge,-10.557504018190185,-45.605890263759775,Farm,-10.562056035487178,-45.501538315678395
179,bunge_currais,bunge_bom_jesus,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Bunge,-8.79727643633994,-44.62921674394464,Bunge,-9.278470271396909,-44.87886371113679
180,bunge_currais,bunge_nova_santa_rosa,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Bunge,-8.79727643633994,-44.62921674394464,Bunge,-8.285293332246175,-44.572766641392946
181,bunge_currais,bunge_urucui,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Bunge,-8.79727643633994,-44.62921674394464,Bunge,-7.378023049567718,-44.3946800982902
182,bunge_currais,fazenda_laranjeiras,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Bunge,-8.79727643633994,-44.62921674394464,Farm,-8.70609884977054,-44.56802351496186
183,bunge_currais,fazenda_sao_joao,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Bunge,-8.79727643633994,-44.62921674394464,Farm,-9.016468398983331,-44.58173712017177
184,bunge_currais,fazenda_uniao,6,3,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Bunge,-8.79727643633994,-44.62921674394464,Farm,-8.638028912816917,-44.6695898146944
185,bunge_currais,unnamed_farm_054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bunge,-8.79727643633994,-44.62921674394464,Farm,-8.185590956580581,-45.27128898286969
186,bunge_currais,unnamed_farm_057,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bunge,-8.79727643633994,-44.62921674394464,Farm,-8.242183297016362,-45.219452368277246
187,bunge_garganta,bunge_coaceral,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Bunge,-11.01867014738195,-46.27272260439458,Bunge,-10.557504018190185,-45.605890263759775
188,bunge_garganta,bunge_silo_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-11.01867014738195,-46.27272260439458,Bunge,-11.569615400974012,-46.00380224780701
189,bunge_garganta,cargill_estrondo,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bunge,-11.01867014738195,-46.27272260439458,Cargill,-11.499290775797174,-46.30263780993221
190,bunge_garganta,unnamed_farm_010,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Bunge,-11.01867014738195,-46.27272260439458,Farm,-11.39114598485511,-45.44393348055084
191,bunge_garganta,unnamed_farm_020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bunge,-11.01867014738195,-46.27272260439458,Farm,-10.989020094825538,-45.76174535547735
192,bunge_garganta,vli_porto_nacional,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bunge,-11.01867014738195,-46.27272260439458,Rail,-10.228910655239533,-48.559928055375714
193,bunge_irantxe,alz_portochuelo,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bunge,-12.808080810505151,-58.09327024968475,ALZ,-8.620104397154687,-63.79741834363532
194,bunge_irantxe,amaggi_irantxe,9,4,0,0,0,0,0,0,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bunge,-12.808080810505151,-58.09327024968475,ALZ,-12.802886885330336,-58.095083864175855
195,bunge_irantxe,amaggi_sapezal,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bunge,-12.808080810505151,-58.09327024968475,ALZ,-13.542603523203935,-58.80682030711946
196,bunge_irantxe,unnamed_farm_044,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bunge,-12.808080810505151,-58.09327024968475,Farm,-13.61650619494794,-57.90089347152706
197,bunge_lem,alz_correntina,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Bunge,-12.092048017480773,-45.81771347563055,ALZ,-13.514436413431941,-46.100325311331126
198,bunge_lem,alz_lem,19,14,0,0,3,0,0,0,0,0,3,6,1,1,2,3,0,0,1,0,0,0,0,0,1,6,1,1,1,3,Bunge,-12.092048017480773,-45.81771347563055,ALZ,-12.105648435253842,-45.92666704751776
199,bunge_lem,bunge_coaceral,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Bunge,-12.092048017480773,-45.81771347563055,Bunge,-10.557504018190185,-45.605890263759775
200,bunge_lem,bunge_garganta,4,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,Bunge,-12.092048017480773,-45.81771347563055,Bunge,-11.01867014738195,-46.27272260439458
201,bunge_lem,bunge_luziana,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bunge,-12.092048017480773,-45.81771347563055,Bunge,-16.123800508168877,-47.9605291390967
202,bunge_lem,bunge_ouro_verde,5,5,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,Bunge,-12.092048017480773,-45.81771347563055,Bunge,-11.534944020048753,-45.92098031028604
203,bunge_lem,bunge_roda_velha,12,8,0,0,3,2,0,0,0,1,1,2,0,1,2,0,0,0,1,1,0,0,0,1,1,2,0,1,1,0,Bunge,-12.092048017480773,-45.81771347563055,Bunge,-12.764255981000648,-45.94349369011793
204,bunge_lem,bunge_silo_ouro_verde,19,14,0,0,5,0,0,0,0,1,4,2,1,1,5,0,0,0,1,0,0,0,0,1,4,2,1,1,4,0,Bunge,-12.092048017480773,-45.81771347563055,Bunge,-11.569615400974012,-46.00380224780701
205,bunge_lem,bunge_urucui,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-12.092048017480773,-45.81771347563055,Bunge,-7.378023049567718,-44.3946800982902
206,bunge_lem,cargill_barreiras,9,7,0,0,2,0,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,0,0,0,1,1,0,0,1,3,Bunge,-12.092048017480773,-45.81771347563055,Cargill,-12.119007426839273,-45.09199184596753
207,bunge_lem,cargill_estrondo,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bunge,-12.092048017480773,-45.81771347563055,Cargill,-11.499290775797174,-46.30263780993221
208,bunge_lem,cargill_roda_vehla,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bunge,-12.092048017480773,-45.81771347563055,Cargill,-12.761695705437361,-45.9509617281451
